filepath,filename,label,split
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_173236.jpg,LY_173236.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_789788.jpg,BNE_789788.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_352748.jpg,MO_352748.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_914790.jpg,MO_914790.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_861803.jpg,MO_861803.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_272971.jpg,BNE_272971.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_30883.jpg,MO_30883.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_52244.jpg,MO_52244.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_505902.jpg,EO_505902.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_504568.jpg,EO_504568.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_874669.jpg,MO_874669.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_532468.jpg,BA_532468.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_804375.jpg,BNE_804375.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_580588.jpg,BA_580588.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_848315.jpg,BNE_848315.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_13552.jpg,LY_13552.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_279326.jpg,BA_279326.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_61876.jpg,EO_61876.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_938239.jpg,BA_938239.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_895971.jpg,BA_895971.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_55926.jpg,BNE_55926.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_333557.jpg,MO_333557.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_522232.jpg,EO_522232.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_103089.jpg,MO_103089.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_330726.jpg,BA_330726.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_350545.jpg,LY_350545.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_255467.jpg,BA_255467.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_123592.jpg,LY_123592.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_897458.jpg,MO_897458.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_521046.jpg,EO_521046.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_860699.jpg,BNE_860699.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_1223.jpg,BA_1223.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_997596.jpg,MO_997596.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_56427.jpg,MO_56427.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_999317.jpg,MO_999317.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_31049.jpg,BNE_31049.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_277489.jpg,BA_277489.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_886460.jpg,BA_886460.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_878313.jpg,LY_878313.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_93959.jpg,BNE_93959.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_121452.jpg,LY_121452.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_169905.jpg,LY_169905.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_110450.jpg,MO_110450.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_926393.jpg,BA_926393.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_74901.jpg,BA_74901.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_101258.jpg,MO_101258.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_120291.jpg,MO_120291.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_30344.jpg,EO_30344.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_800374.jpg,BNE_800374.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_4334.jpg,LY_4334.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_952489.jpg,MO_952489.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_162533.jpg,EO_162533.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_2234.jpg,BNE_2234.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_115081.jpg,MO_115081.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_892159.jpg,BA_892159.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_2810.jpg,BNE_2810.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_579017.jpg,BA_579017.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_499434.jpg,EO_499434.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_80247.jpg,BA_80247.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_119086.jpg,MO_119086.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_934441.jpg,LY_934441.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_147562.jpg,EO_147562.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_858886.jpg,BA_858886.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_27915.jpg,BNE_27915.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_345969.jpg,MO_345969.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_276896.jpg,BA_276896.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_939287.jpg,LY_939287.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_24569.jpg,EO_24569.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_245747.jpg,BNE_245747.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_552455.jpg,BA_552455.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_584910.jpg,BA_584910.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_23768.jpg,MO_23768.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_854066.jpg,BNE_854066.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_305849.jpg,BA_305849.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_273021.jpg,BA_273021.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_151689.jpg,LY_151689.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_3103.jpg,EO_3103.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_63104.jpg,BA_63104.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_851012.jpg,MO_851012.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_47650.jpg,BNE_47650.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_492164.jpg,EO_492164.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_6162.jpg,BA_6162.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_363901.jpg,LY_363901.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_2590.jpg,EO_2590.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_396205.jpg,LY_396205.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_894142.jpg,BNE_894142.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_927603.jpg,LY_927603.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_347962.jpg,MO_347962.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_889850.jpg,BNE_889850.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_324706.jpg,BA_324706.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_50681.jpg,EO_50681.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_867406.jpg,LY_867406.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_879256.jpg,LY_879256.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_67131.jpg,BNE_67131.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_487653.jpg,EO_487653.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_41924.jpg,MO_41924.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_8742.jpg,BA_8742.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_315300.jpg,MO_315300.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_162742.jpg,EO_162742.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_948825.jpg,LY_948825.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_977935.jpg,BA_977935.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_962678.jpg,MO_962678.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_532316.jpg,BA_532316.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_992623.jpg,BA_992623.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_896401.jpg,MO_896401.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_98657.jpg,BNE_98657.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_944905.jpg,LY_944905.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_45684.jpg,EO_45684.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_858410.jpg,MO_858410.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_20991.jpg,EO_20991.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_511334.jpg,EO_511334.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_842435.jpg,BA_842435.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_499786.jpg,EO_499786.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_912563.jpg,MO_912563.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_42246.jpg,BA_42246.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_62656.jpg,BNE_62656.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_900304.jpg,LY_900304.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_345587.jpg,MO_345587.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_263455.jpg,BNE_263455.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_67367.jpg,BNE_67367.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_266388.jpg,BNE_266388.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_104290.jpg,MO_104290.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_44826.jpg,BNE_44826.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_522315.jpg,EO_522315.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_53394.jpg,BNE_53394.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_343573.jpg,MO_343573.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_7582.jpg,MO_7582.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_25276.jpg,MO_25276.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_842868.jpg,LY_842868.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_155258.jpg,EO_155258.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_305735.jpg,BA_305735.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_835431.jpg,BA_835431.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_105060.jpg,BNE_105060.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_865250.jpg,MO_865250.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_932486.jpg,LY_932486.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_240454.jpg,BNE_240454.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_962907.jpg,MO_962907.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_144566.jpg,EO_144566.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_813565.jpg,BNE_813565.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_46784.jpg,MO_46784.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_382149.jpg,LY_382149.jpg,lymphocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_930017.jpg,MO_930017.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_832900.jpg,BA_832900.jpg,basophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_12960.jpg,MO_12960.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_816231.jpg,BNE_816231.jpg,neutrophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_289893.jpg,MO_289893.jpg,monocyte,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_536327.jpg,EO_536327.jpg,eosinophil,val
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_19756.jpg,EO_19756.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_266178.jpg,BA_266178.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_45291.jpg,EO_45291.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_486066.jpg,EO_486066.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_345885.jpg,LY_345885.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_915675.jpg,LY_915675.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_949235.jpg,BA_949235.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_823036.jpg,BNE_823036.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_61107.jpg,MO_61107.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_928397.jpg,BA_928397.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_30439.jpg,EO_30439.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_589182.jpg,BA_589182.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_165111.jpg,LY_165111.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_319445.jpg,MO_319445.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_921911.jpg,LY_921911.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_46986.jpg,LY_46986.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_963471.jpg,MO_963471.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_147472.jpg,LY_147472.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_83324.jpg,LY_83324.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_92432.jpg,MO_92432.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_973211.jpg,MO_973211.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_139615.jpg,MO_139615.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_490551.jpg,EO_490551.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_881002.jpg,LY_881002.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_275340.jpg,BNE_275340.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_147262.jpg,LY_147262.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_496598.jpg,EO_496598.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_499207.jpg,EO_499207.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_965388.jpg,BA_965388.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_875008.jpg,BNE_875008.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_38919.jpg,BNE_38919.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_95755.jpg,MO_95755.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_23775.jpg,MO_23775.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_279578.jpg,BNE_279578.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_355224.jpg,MO_355224.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_12387.jpg,BNE_12387.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_2221.jpg,MO_2221.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_967515.jpg,MO_967515.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_14309.jpg,BA_14309.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_936027.jpg,BA_936027.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_330502.jpg,MO_330502.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_777460.jpg,BNE_777460.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_588625.jpg,BA_588625.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_14932.jpg,BNE_14932.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_860031.jpg,BA_860031.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_109895.jpg,BNE_109895.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_956778.jpg,MO_956778.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_900078.jpg,LY_900078.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_58419.jpg,BNE_58419.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_37056.jpg,MO_37056.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_130930.jpg,LY_130930.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_915247.jpg,BA_915247.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_961250.jpg,LY_961250.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_338729.jpg,MO_338729.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_159306.jpg,EO_159306.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_847141.jpg,LY_847141.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_4232.jpg,MO_4232.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_100695.jpg,MO_100695.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_137658.jpg,EO_137658.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_14026515.jpg,LY_14026515.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_511115.jpg,EO_511115.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_918998.jpg,MO_918998.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_33094.jpg,LY_33094.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_260213.jpg,BA_260213.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_921451.jpg,LY_921451.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_90345.jpg,LY_90345.jpg,lymphocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_49482.jpg,EO_49482.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_889719.jpg,BNE_889719.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_66567.jpg,EO_66567.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_861099.jpg,MO_861099.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_317405.jpg,BA_317405.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_883723.jpg,BNE_883723.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_892429.jpg,BA_892429.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_985054.jpg,BA_985054.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_59759.jpg,BA_59759.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_70803.jpg,MO_70803.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_84210.jpg,MO_84210.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_792019.jpg,BNE_792019.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_4884.jpg,MO_4884.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_850956.jpg,BNE_850956.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_59680.jpg,BNE_59680.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_91781.jpg,MO_91781.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_809009.jpg,BNE_809009.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_28192.jpg,EO_28192.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_872206.jpg,BNE_872206.jpg,neutrophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_301562.jpg,BA_301562.jpg,basophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_20194.jpg,MO_20194.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_495956.jpg,EO_495956.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_161474.jpg,EO_161474.jpg,eosinophil,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_899210.jpg,MO_899210.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_38915.jpg,MO_38915.jpg,monocyte,test
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_997935.jpg,LY_997935.jpg,lymphocyte,test
